type,created_at,updated_at,token_id,collection_addr,user_addr,in_settlement,src,image_data,external_url,description,name,traits,raw_traits,background_color,animation_url,youtube_url,kind,last_trade_price,likes_count,price,bid,accepting_counters,listing_time,slug,burned,rarity
Item,2022-01-12 17:25:58+00:00,2022-01-17 15:32:22+00:00,938,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1pypclasmmepkft52c59477s2nj0huuhnzuw2na,False,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '5062', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '5062', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_938,False,6.948777392052946
Item,2022-01-12 17:25:31+00:00,2022-01-17 15:32:22+00:00,936,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra15lts6rwdh4f89nk6ha9pq8vh0jszgqw3nfdsga,False,https://cloudflare-ipfs.com/ipfs/QmUsKpTZWvzyNiqomDhhXQ9XtPL8VC437rqFEzY3fzCJMA,,,Council Faction Talisman of the Levana Dragons adventure.,Talisman: Council Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '692', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '692', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_936,False,10.751944536541677
Item,2022-01-12 17:25:16+00:00,2022-01-17 15:32:22+00:00,935,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1f03h9g26lguezlk3ah5pea8ftz2uv0sg8484m9,False,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '3829', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '3829', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_935,False,6.948777392052946
Item,2022-01-12 17:25:16+00:00,2022-01-17 15:32:22+00:00,934,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1hety6td9kgx94fr2zwt3k0g0tlnd224vqt0peh,False,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '2462', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '2462', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_934,False,6.948777392052946
Item,2022-01-12 17:25:16+00:00,2022-01-17 15:32:22+00:00,933,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra102lf52uzkgqhz03rmnupy6qf50qt6xflyag9zm,False,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '584', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '584', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_933,False,9.293672361364193
Item,2022-01-12 17:24:40+00:00,2022-01-17 15:32:22+00:00,932,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1xs6zz4fh2skz2e3n0uns2l2e5rhyrafp4j36rz,False,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '6277', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '6277', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_932,False,7.488179706445264
Item,2022-01-12 17:24:39+00:00,2022-01-17 15:32:22+00:00,931,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1pypclasmmepkft52c59477s2nj0huuhnzuw2na,False,https://cloudflare-ipfs.com/ipfs/QmUsKpTZWvzyNiqomDhhXQ9XtPL8VC437rqFEzY3fzCJMA,,,Council Faction Talisman of the Levana Dragons adventure.,Talisman: Council Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '4907', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '4907', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_931,False,10.751944536541677
Item,2022-01-12 17:24:39+00:00,2022-01-17 15:32:22+00:00,930,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1fhtvr9hvyg78np6nkw6z7wyxfcsh39ah8d9gfp,False,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '7447', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '7447', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_930,False,6.948777392052946
Item,2022-01-12 17:24:25+00:00,2022-01-17 15:32:22+00:00,929,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra17ndrj4ems9sklhnq6mvlefcumc6r4fsy02hj3s,False,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '3345', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '3345', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_929,False,7.488179706445264
Item,2022-01-12 17:24:25+00:00,2022-01-17 15:32:22+00:00,928,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1dmdzm0guf6kq9tplffhs4yr98wur0arh4wckvu,False,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '3710', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '3710', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_928,False,6.948777392052946
Item,2022-01-12 17:24:06+00:00,2022-01-17 15:32:22+00:00,927,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1f03h9g26lguezlk3ah5pea8ftz2uv0sg8484m9,False,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '1880', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '1880', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_927,False,6.948777392052946
Item,2022-01-12 17:23:41+00:00,2022-01-17 15:32:22+00:00,926,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra102lf52uzkgqhz03rmnupy6qf50qt6xflyag9zm,False,https://cloudflare-ipfs.com/ipfs/QmUsKpTZWvzyNiqomDhhXQ9XtPL8VC437rqFEzY3fzCJMA,,,Council Faction Talisman of the Levana Dragons adventure.,Talisman: Council Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '3512', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '3512', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_926,False,10.751944536541677
Item,2022-01-12 17:23:29+00:00,2022-01-17 15:32:22+00:00,925,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1t5688fq94sg4mpfzs2v06kmlw5rjkdeyqzq9xx,False,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '5560', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '5560', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_925,False,7.488179706445264
Item,2022-01-12 17:23:30+00:00,2022-01-17 15:32:22+00:00,924,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1lxq2p7fzrmykxkpsx30zkn4l48vduk9rvumzck,False,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '2156', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '2156', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_924,False,6.948777392052946
Item,2022-01-12 17:22:50+00:00,2022-01-17 15:32:22+00:00,923,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1xs6zz4fh2skz2e3n0uns2l2e5rhyrafp4j36rz,False,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '3095', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '3095', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_923,False,9.293672361364193
Item,2022-01-12 17:22:49+00:00,2022-01-17 15:32:22+00:00,922,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra13l8gxecc0degfvhy5vq5ar970law6u6ak09y9g,False,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '3520', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '3520', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_922,False,6.948777392052946
Item,2022-01-12 17:22:49+00:00,2022-01-17 15:32:22+00:00,921,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1pypclasmmepkft52c59477s2nj0huuhnzuw2na,False,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '4889', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '4889', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_921,False,7.488179706445264
Item,2022-01-12 17:21:59+00:00,2022-01-17 15:32:22+00:00,919,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra102lf52uzkgqhz03rmnupy6qf50qt6xflyag9zm,False,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '2384', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '2384', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_919,False,7.488179706445264
Item,2022-01-12 17:21:59+00:00,2022-01-17 15:32:22+00:00,918,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1dmdzm0guf6kq9tplffhs4yr98wur0arh4wckvu,False,https://cloudflare-ipfs.com/ipfs/QmUsKpTZWvzyNiqomDhhXQ9XtPL8VC437rqFEzY3fzCJMA,,,Council Faction Talisman of the Levana Dragons adventure.,Talisman: Council Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '1672', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '1672', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_918,False,10.751944536541677
Item,2022-01-12 17:21:59+00:00,2022-01-17 15:32:22+00:00,917,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra15lts6rwdh4f89nk6ha9pq8vh0jszgqw3nfdsga,False,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '284', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '284', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_917,False,9.293672361364193
Item,2022-01-12 17:21:59+00:00,2022-01-17 15:32:22+00:00,916,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra132ck5yt8xps5nf8ds4cgenfdwutmrs50ew0uk6,False,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '1915', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '1915', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_916,False,7.488179706445264
Item,2022-01-12 17:21:59+00:00,2022-01-17 15:32:22+00:00,915,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1ht69hqk6zflfww8zlk3lfasc7slfzf5dzykthh,False,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '7969', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '7969', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_915,False,6.948777392052946
Item,2022-01-12 17:21:59+00:00,2022-01-17 15:32:22+00:00,914,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1rfk75c7zj6hpv74g5ttz496ttfsq9976v93lsz,False,https://cloudflare-ipfs.com/ipfs/QmUsKpTZWvzyNiqomDhhXQ9XtPL8VC437rqFEzY3fzCJMA,,,Council Faction Talisman of the Levana Dragons adventure.,Talisman: Council Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '7291', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '7291', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_914,False,10.751944536541677
Item,2022-01-12 17:21:59+00:00,2022-01-17 15:32:22+00:00,913,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1972ucae7384l4s942s3ntq9sdwtaunu2jpvwtt,False,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '3765', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '3765', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_913,False,9.293672361364193
Item,2022-01-12 17:21:27+00:00,2022-01-17 15:32:22+00:00,912,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1u3eflzss8mpl72uvvd748p0kxwn5dezndxmg2s,False,https://cloudflare-ipfs.com/ipfs/QmUsKpTZWvzyNiqomDhhXQ9XtPL8VC437rqFEzY3fzCJMA,,,Council Faction Talisman of the Levana Dragons adventure.,Talisman: Council Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Council', 'Dragon ID': '3577', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Council', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '3577', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_912,False,10.751944536541677
Item,2022-01-12 17:21:11+00:00,2022-01-17 15:32:22+00:00,911,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1lq7gqqtw6m95cw4cu37fslc30qjdmmlzr985a2,False,https://cloudflare-ipfs.com/ipfs/QmYW6p9r6XTRyZomnJJi2VfYEj9TJbnFt7P8PFGiZ71hve,,,Guardians Faction Talisman of the Levana Dragons adventure.,Talisman: Guardians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Guardians', 'Dragon ID': '2729', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Guardians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '2729', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_911,False,9.293672361364193
Item,2022-01-12 17:21:11+00:00,2022-01-17 15:32:22+00:00,910,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1uscpzrq00dttwp0x3ka2plg9hwxxmgfdt64zn6,False,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '6872', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '6872', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_910,False,7.488179706445264
Item,2022-01-12 12:31:35+00:00,2022-01-17 15:32:22+00:00,91,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1jyut4c9japevenkxvtqlvp0tp0askz4yhr9xfa,False,https://cloudflare-ipfs.com/ipfs/QmXwFGboE6phxumEz9C6Wga618Ca2arNGaoJWY7QNg1wXy,,,Terrans Faction Talisman of the Levana Dragons adventure.,Talisman: Terrans Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Terrans', 'Dragon ID': '6640', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Terrans', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '6640', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_91,False,6.948777392052946
Item,2022-01-12 17:20:56+00:00,2022-01-17 15:32:22+00:00,909,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el,terra1fhtvr9hvyg78np6nkw6z7wyxfcsh39ah8d9gfp,False,https://cloudflare-ipfs.com/ipfs/QmNndv4SCJcmXnxr7ZFSHC4hHFVTrRRzZvLKDSXFdumwUD,,,Free Martians Faction Talisman of the Levana Dragons adventure.,Talisman: Free Martians Faction,"{'Role': 'Member', 'Type': 'Faction Talisman', 'Faction': 'Free Martians', 'Dragon ID': '7385', 'Issue Date': '2472-01-12'}","[{'value': 'Faction Talisman', 'trait_type': 'Type'}, {'value': 'Free Martians', 'trait_type': 'Faction'}, {'value': 'Member', 'trait_type': 'Role'}, {'value': '7385', 'trait_type': 'Dragon ID'}, {'value': '2472-01-12', 'trait_type': 'Issue Date'}]",,,,image,,,,,,,terra14gfnxnwl0yz6njzet4n33erq5n70wt79nm24el_909,False,7.488179706445264
